SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-25-2017,Townhouse,142 11th St SE,Washington,DC,20003,1610000,4,3.0,Old City #1,3248,2115,1860,55,496,,Sold,,,http://www.redfin.com/DC/Washington/142-11th-St-SE-20003/home/9908769,MRIS,DC9996928,N,Y,38.8880337,-76.9912548
PAST SALE,August-25-2017,Townhouse,1520 Monroe St NW,Washington,DC,20010,1099900,4,3.5,Columbia Heights,2787,1833,1909,55,395,,Sold,,,http://www.redfin.com/DC/Washington/1520-Monroe-St-NW-20010/home/10014122,MRIS,DC10003387,N,Y,38.931924,-77.035289
PAST SALE,August-25-2017,Townhouse,1802 Wyoming Ave NW,Washington,DC,20009,1504500,4,4.5,Adams Morgan,3580,1200,1909,55,420,,Sold,,,http://www.redfin.com/DC/Washington/1802-Wyoming-Ave-NW-20009/home/10003580,MRIS,DC9928866,N,Y,38.918549,-77.042057
PAST SALE,August-25-2017,Townhouse,5322 James Pl NE,Washington,DC,20019,355000,4,3.5,Deanwood,1254,2500,1975,55,283,,Sold,,,http://www.redfin.com/DC/Washington/5322-James-Pl-NE-20019/home/10128847,MRIS,DC9973303,N,Y,38.901049,-76.923835
PAST SALE,August-15-2017,Townhouse,1221 17th St NE,Washington,DC,20002,665000,4,3.5,Trinidad,1458,1947,1927,65,456,,Sold,,,http://www.redfin.com/DC/Washington/1221-17th-St-NE-20002/home/10109891,MRIS,DC9990961,N,Y,38.9063276,-76.9786769
PAST SALE,July-25-2017,Townhouse,710 Tuckerman St NW,Washington,DC,20011,447500,4,2.0,Brightwood,1198,1383,1928,86,374,,Sold,,,http://www.redfin.com/DC/Washington/710-Tuckerman-St-NW-20011/home/10053109,MRIS,DC9982379,N,Y,38.9671051,-77.0229267
PAST SALE,July-28-2017,Townhouse,718 Hamilton St NW,Washington,DC,20011,699900,4,3.0,Petworth,1800,2283,1927,83,389,,Sold,,,http://www.redfin.com/DC/Washington/718-Hamilton-St-NW-20011/home/10051911,MRIS,DC9959031,N,Y,38.952731,-77.022797
PAST SALE,July-24-2017,Townhouse,1812 Newton St NE,Washington,DC,20018,675000,4,3.5,Woodridge,1925,2442,1926,87,351,,Sold,,,http://www.redfin.com/DC/Washington/1812-Newton-St-NE-20018/home/10101848,MRIS,DC9984036,N,Y,38.9342955,-76.9791516
PAST SALE,August-11-2017,Townhouse,5714 6th St NW,Washington,DC,20011,428000,4,3.5,Brightwood,1631,3320,1938,69,262,,Sold,,,http://www.redfin.com/DC/Washington/5714-6th-St-NW-20011/home/10056369,MRIS,DC10009313,N,Y,38.9594036,-77.0215086
PAST SALE,July-21-2017,Townhouse,1601 15th St NW,Washington,DC,20009,2020000,4,3.0,Old City #2,3108,818,1900,90,650,,Sold,,,http://www.redfin.com/DC/Washington/1601-15th-St-NW-20009/home/9870190,MRIS,DC9970040,N,Y,38.9113208,-77.0343268
