SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-9-2017,Townhouse,5144 Fulton St NW,Washington,DC,20016,930500,3,2.5,Kent,1840,3141,1927,10,506,,Sold,,,http://www.redfin.com/DC/Washington/5144-Fulton-St-NW-20016/home/9942237,MRIS,DC10037041,N,Y,38.9263301,-77.1016674
PAST SALE,October-12-2017,Townhouse,5316 41st St NW,Washington,DC,20015,806000,3,2.0,Chevy Chase,1855,1886,1910,7,435,,Sold,,,http://www.redfin.com/DC/Washington/5316-41st-St-NW-20015/home/9961618,MRIS,DC10051647,N,Y,38.9597254,-77.080601
PAST SALE,October-12-2017,Townhouse,4322 Westover Pl NW,Washington,DC,20016,1020000,3,3.0,Wesley Heights,2575,864,1978,7,396,365,Sold,,,http://www.redfin.com/DC/Washington/4322-Westover-Pl-NW-20016/home/9950241,MRIS,DC10038658,N,Y,38.936085,-77.0852759
PAST SALE,July-21-2017,Townhouse,323 L St NE,Washington,DC,20002,668350,3,2.0,Old City #1,1650,1758,1923,90,405,,Sold,,,http://www.redfin.com/DC/Washington/323-L-St-NE-20002/home/9892441,MRIS,DC9976273,N,Y,38.90349,-77.0012424
PAST SALE,,Townhouse,918 Shepherd St NW,Washington,DC,20011,715100,3,1.5,,1462,1779,1920,,489,,,,,http://www.redfin.com/DC/Washington/918-Shepherd-St-NW-20011/home/10034259,,,N,Y,38.939511,-77.025864
PAST SALE,July-28-2017,Townhouse,,Washington,DC,20002,710000,3,2.0,Old City #1,1624,1190,1920,83,437,,Sold,,,http://www.redfin.com/DC/Washington/Undisclosed-address-20002/home/9913084,MRIS,DC10019497,N,Y,38.8971348,-76.985995
PAST SALE,September-22-2017,Townhouse,5030 Ivory Walters Ln SE,Washington,DC,20019,363975,3,2.5,Marshall Heights,1544,2271,2009,27,236,43,Sold,,,http://www.redfin.com/DC/Washington/5030-Ivory-Walters-Ln-SE-20019/home/39955924,MRIS,DC10022502,N,Y,38.8813228,-76.9299314
PAST SALE,September-18-2017,Townhouse,3124 Apple Rd NE #16,Washington,DC,20018,299999,3,2.0,Fort Lincoln,1527,,1978,31,196,207,Sold,,,http://www.redfin.com/DC/Washington/3124-Apple-Rd-NE-20018/unit-16/home/10107647,MRIS,DC10032703,N,Y,38.9248316,-76.9626611
PAST SALE,September-20-2017,Townhouse,718 Hilltop Ter SE,Washington,DC,20019,400000,3,3.5,Fort Dupont Park,1668,1867,1953,29,240,,Sold,,,http://www.redfin.com/DC/Washington/718-Hilltop-Ter-SE-20019/home/10139690,MRIS,DC10030089,N,Y,38.880055,-76.9418742
PAST SALE,July-31-2017,Townhouse,4621 Kane Pl NE,Washington,DC,20019,416000,3,2.5,Deanwood,2057,2911,2017,80,202,,Sold,,,http://www.redfin.com/DC/Washington/4621-Kane-Pl-NE-20019/home/10124928,MRIS,DC9970703,N,Y,38.9034229,-76.934833
