"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE","ZIP","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","URL..SEE.http...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","LATITUDE","LONGITUDE","dist"
"1747","PAST SALE",2017-08-23,"Townhouse","1862 Park Rd NW #2","Washington","DC",20010,820000,3,2.5,"Mount Pleasant",1428,NA,2014,56,574,211,"http://www.redfin.com/DC/Washington/1862-Park-Rd-NW-20010/unit-2/home/77477287","MRIS","DC9969231",38.932358,-77.0439449,0.646548071680399
"1748","PAST SALE",2017-08-31,"Townhouse","1308 Delafield Pl NW","Washington","DC",20011,460000,3,1.5,"16th Street Heights",1440,1789,1914,48,319,NA,"http://www.redfin.com/DC/Washington/1308-Delafield-Pl-NW-20011/home/10025167","MRIS","DC10020978",38.948779,-77.0305939,0.856353108810193
"1749","PAST SALE",2017-08-18,"Townhouse","632 Lamont St NW","Washington","DC",20010,698000,3,3.5,"Columbia Heights",1242,1511,1910,61,562,NA,"http://www.redfin.com/DC/Washington/632-Lamont-St-NW-20010/home/10043557","MRIS","DC10009458",38.931114,-77.0225464,0.442393752072622
"1750","PAST SALE",2017-08-23,"Townhouse","1724 6th St NW","Washington","DC",20001,981000,3,2.5,"Shaw",1500,1773,1880,56,654,NA,"http://www.redfin.com/DC/Washington/1724-6th-St-NW-20001/home/9879126","MRIS","DC10010667",38.913526,-77.0201585,0.142294253715774
"1751","PAST SALE",2017-09-05,"Townhouse","743 Irving St NW","Washington","DC",20010,640000,3,1,"Columbia Heights",1080,2430,1900,43,593,NA,"http://www.redfin.com/DC/Washington/743-Irving-St-NW-20010/home/10032761","MRIS","DC9979062",38.9292,-77.025019,0.428271477403298
"1752","PAST SALE",NA,"Townhouse","47 Hamilton St NW","Washington","DC",20011,467500,2,2,"",1368,2886,1936,NA,342,NA,"http://www.redfin.com/DC/Washington/47-Hamilton-St-NW-20011/home/10069571","","",38.95376,-77.01042,0.595514439558748
"1753","PAST SALE",2017-09-27,"Townhouse","5608 Kansas Ave NW","Washington","DC",20011,432000,3,1.5,"Chillum",1152,1890,1931,21,375,NA,"http://www.redfin.com/DC/Washington/5608-Kansas-Ave-NW-20011/home/10066632","MRIS","DC10052492",38.958032,-77.014336,0.885854130208281
"1754","PAST SALE",2017-09-29,"Townhouse","620 Jefferson St NW","Washington","DC",20011,516000,3,2,"Petworth",1224,2208,1925,19,422,NA,"http://www.redfin.com/DC/Washington/620-Jefferson-St-NW-20011/home/10056919","MRIS","DC9937445",38.955034,-77.021465,1.19612617885688
"1755","PAST SALE",2017-10-02,"Townhouse","6311 7th St NW","Washington","DC",20011,375000,3,1,"Brightwood",1054,1463,1925,16,356,NA,"http://www.redfin.com/DC/Washington/6311-7th-St-NW-20011/home/10055077","MRIS","DC10050057",38.966612,-77.0222457,0.655360223431406
"1756","PAST SALE",2017-09-29,"Townhouse","742 Harvard St NW","Washington","DC",20001,649000,3,1.5,"Columbia Heights",1384,1375,1910,19,469,NA,"http://www.redfin.com/DC/Washington/742-Harvard-St-NW-20001/home/10032054","MRIS","DC10049909",38.926831,-77.024368,0.477336506124119
"1757","PAST SALE",2017-09-05,"Townhouse","726 Emerson St NE","Washington","DC",20017,533000,3,2,"Brookland",1224,1655,1948,43,435,NA,"http://www.redfin.com/DC/Washington/726-Emerson-St-NE-20017/home/10083828","MRIS","DC10017007",38.9501981,-76.9958015,0.254714686546751
"1758","PAST SALE",2017-09-07,"Townhouse","5621 9th St NW","Washington","DC",20011,485000,3,2,"Petworth",1332,1968,1922,41,364,NA,"http://www.redfin.com/DC/Washington/5621-9th-St-NW-20011/home/10039249","MRIS","DC9953479",38.9579661,-77.0255817,1.27866750833499
"1759","PAST SALE",2017-09-08,"Townhouse","4713 10th St NE","Washington","DC",20017,612500,3,3.5,"Brookland",1216,3123,1941,40,504,NA,"http://www.redfin.com/DC/Washington/4713-10th-St-NE-20017/home/10088284","MRIS","DC9980522",38.9467294,-76.9923908,0.553085974904972
"1760","PAST SALE",2017-09-01,"Townhouse","714 Decatur Pl NE","Washington","DC",20017,420000,3,1.5,"Brookland",1188,1898,1952,47,354,NA,"http://www.redfin.com/DC/Washington/714-Decatur-Pl-NE-20017/home/10084531","MRIS","DC9831989",38.9489889,-76.9964261,0.294621439220438
"1761","PAST SALE",2017-09-11,"Townhouse","4616 4th St NW","Washington","DC",20011,460000,3,1.5,"Petworth",1112,1742,1926,37,414,NA,"http://www.redfin.com/DC/Washington/4616-4th-St-NW-20011/home/10060406","MRIS","DC10013371",38.946921,-77.017675,0.763284497034188
"1762","PAST SALE",2017-09-19,"Townhouse","1803 Valley Ter SE","Washington","DC",20032,290000,3,2.5,"Randle Heights",1400,2200,1985,29,207,NA,"http://www.redfin.com/DC/Washington/1803-Valley-Ter-SE-20032/home/10162616","MRIS","DC9985431",38.840351,-76.977223,0.450456938453497
"1763","PAST SALE",2017-08-14,"Townhouse","5123 45th St NW","Washington","DC",20016,845500,3,1,"American University Park",1326,3320,1927,65,638,NA,"http://www.redfin.com/DC/Washington/5123-45th-St-NW-20016/home/9949086","MRIS","DC9988228",38.956897,-77.088381,0.308505903772777
"1764","PAST SALE",NA,"Townhouse","3219 11th St NW #2","Washington","DC",20010,712100,3,2,"",1159,NA,1910,NA,614,NA,"http://www.redfin.com/DC/Washington/3219-11th-St-NW-20010/unit-2/home/25678524","","",38.9302216,-77.0276126,0.307784286006018
"1765","PAST SALE",2017-09-15,"Townhouse","2703 11th St NW #3","Washington","DC",20001,830000,3,3,"Columbia Heights",1320,NA,2016,33,629,280,"http://www.redfin.com/DC/Washington/2703-11th-St-NW-20001/unit-3/home/110031300","MRIS","DC9916464",38.924948,-77.0267329,0.418977485854811
"1766","PAST SALE",2017-09-08,"Townhouse","606 Tuckerman St NW","Washington","DC",20011,415000,3,1,"Brightwood",1054,1760,1927,40,394,NA,"http://www.redfin.com/DC/Washington/606-Tuckerman-St-NW-20011/home/10055168","MRIS","DC9931845",38.9671127,-77.0215557,0.609970926209289
"1767","PAST SALE",2017-09-11,"Townhouse","717 Oneida Pl NW","Washington","DC",20011,494885,3,2.5,"Brightwood",1260,1938,1950,37,393,NA,"http://www.redfin.com/DC/Washington/717-Oneida-Pl-NW-20011/home/10179782","MRIS","DC10023208",38.962205,-77.023304,0.961717413998869
"1768","PAST SALE",2017-10-05,"Townhouse","90 O St NW","Washington","DC",20001,750000,3,1,"Old City #2",900,864,1906,13,833,NA,"http://www.redfin.com/DC/Washington/90-O-St-NW-20001/home/141446334","MRIS","DC10000118",38.9084381,-77.0119351,0.471533332378787
"1769","PAST SALE",2017-10-12,"Townhouse","5414 9th St NW","Washington","DC",20011,420000,3,1.5,"Petworth",1064,1600,1906,6,395,NA,"http://www.redfin.com/DC/Washington/5414-9th-St-NW-20011/home/10039651","MRIS","DC10061114",38.95587,-77.0259957,1.28649973050276
"1770","PAST SALE",2017-10-12,"Townhouse","1031 Euclid St NW","Washington","DC",20001,740300,3,2.5,"Columbia Heights",1248,1393,1910,6,593,NA,"http://www.redfin.com/DC/Washington/1031-Euclid-St-NW-20001/home/10030725","MRIS","DC10062731",38.923995,-77.0265521,0.468851780443444
"1771","PAST SALE",2017-10-06,"Townhouse","424 Emerson St NW","Washington","DC",20011,530000,3,1.5,"Petworth",1320,1790,1925,12,402,NA,"http://www.redfin.com/DC/Washington/424-Emerson-St-NW-20011/home/10060664","MRIS","DC10026229",38.9497292,-77.0185364,0.919949955888384
"1772","PAST SALE",2017-07-21,"Townhouse","1233 E St NE","Washington","DC",20002,885000,3,2,"Capitol Hill",1492,1568,1909,89,593,NA,"http://www.redfin.com/DC/Washington/1233-E-St-NE-20002/home/9910624","MRIS","DC9969828",38.8959148,-76.9888862,0.887860264977382
"1773","PAST SALE",2017-07-26,"Townhouse","445 Newton Pl NW","Washington","DC",20010,674900,3,1.5,"Columbia Heights",1414,1500,1912,84,477,NA,"http://www.redfin.com/DC/Washington/445-Newton-Pl-NW-20010/home/10042915","MRIS","DC9962934",38.9342298,-77.0205206,0.306518207897944
"1774","PAST SALE",NA,"Townhouse","754 Upsal St SE","Washington","DC",20032,200000,3,2.5,"",1224,2610,1947,NA,163,NA,"http://www.redfin.com/DC/Washington/754-Upsal-St-SE-20032/home/10164939","","",38.8398249,-76.9944852,0.491143866342218
"1775","PAST SALE",2017-07-28,"Townhouse","638 L St NE","Washington","DC",20002,640000,3,1.5,"Old City #1",1372,1440,1900,82,466,NA,"http://www.redfin.com/DC/Washington/638-L-St-NE-20002/home/9897847","MRIS","DC9941555",38.9039021,-76.9971873,0.404777040838131
"1776","PAST SALE",2017-08-14,"Townhouse","1836 Bay St SE","Washington","DC",20003,550000,3,2,"Old City #1",1080,1602,1935,65,509,NA,"http://www.redfin.com/DC/Washington/1836-Bay-St-SE-20003/home/9922245","MRIS","DC9863750",38.887056,-76.977684,0.163767188462518
"1777","PAST SALE",2017-08-14,"Townhouse","1230 Linden Pl NE","Washington","DC",20002,850000,3,2,"Capitol Hill",1120,848,1900,65,759,NA,"http://www.redfin.com/DC/Washington/1230-Linden-Pl-NE-20002/home/9909876","MRIS","DC9990704",38.899705,-76.989096,0.928078943346315
"1778","PAST SALE",2017-07-28,"Townhouse","308 Raleigh St SE","Washington","DC",20032,369900,3,3,"Congress Heights",1088,2375,1929,82,340,NA,"http://www.redfin.com/DC/Washington/308-Raleigh-St-SE-20032/home/10165987","MRIS","DC9942352",38.8441861,-77.0015561,0.726906793787072
"1779","PAST SALE",2017-08-15,"Townhouse","1520 Gallatin Pl NE","Washington","DC",20017,520000,3,3,"North Michigan Park",1386,3001,1984,64,375,NA,"http://www.redfin.com/DC/Washington/1520-Gallatin-Pl-NE-20017/home/10092873","MRIS","DC9973375",38.9498572,-76.9842919,0.836784224669133
"1780","PAST SALE",2017-08-18,"Townhouse","626 Chesapeake St SE","Washington","DC",20032,345000,3,2,"Congress Heights",1044,3025,1949,61,330,NA,"http://www.redfin.com/DC/Washington/626-Chesapeake-St-SE-20032/home/10168930","MRIS","DC9999014",38.8294229,-76.9974666,0.893063559672155
"1781","PAST SALE",2017-08-17,"Townhouse","2009 37th St SE #301","Washington","DC",20020,213000,3,2,"Hill Crest",1350,NA,1940,62,158,473,"http://www.redfin.com/DC/Washington/2009-37th-St-SE-20020/unit-301/home/10153431","MRIS","DC10005005",38.864407902,-76.95400089,0.911183309196222
"1782","PAST SALE",NA,"Townhouse","2010 Savannah Pl SE","Washington","DC",20020,330000,3,2,"",928,2103,1942,NA,356,NA,"http://www.redfin.com/DC/Washington/2010-Savannah-Pl-SE-20020/home/10161734","","",38.849938,-76.975678,0.754569515815173
"1783","PAST SALE",2017-08-07,"Townhouse","3711 Jenifer St NW","Washington","DC",20015,786000,3,3,"Chevy Chase",1368,2313,1936,72,575,NA,"http://www.redfin.com/DC/Washington/3711-Jenifer-St-NW-20015/home/9971219","MRIS","DC9872882",38.9592108,-77.0707279,0.814051555525484
"1784","PAST SALE",2017-09-22,"Townhouse","3321 Dubois Pl SE","Washington","DC",20019,365000,3,2,"Fort Dupont Park",1024,2090,1948,26,356,NA,"http://www.redfin.com/DC/Washington/3321-Dubois-Pl-SE-20019/home/10142095","MRIS","DC10024825",38.885002,-76.9589,0.881070520642434
"1785","PAST SALE",2017-09-08,"Townhouse","1325 Trinidad Ave NE","Washington","DC",20002,739957,3,2.5,"Trinidad",1476,1395,1932,40,501,NA,"http://www.redfin.com/DC/Washington/1325-Trinidad-Ave-NE-20002/home/10096125","MRIS","DC10027352",38.90392,-76.985438,0.989447191703712
"1786","PAST SALE",2017-09-28,"Townhouse","1726 Minnesota Ave SE","Washington","DC",20020,310000,3,2,"Anacostia",1152,1825,1935,20,269,NA,"http://www.redfin.com/DC/Washington/1726-Minnesota-Ave-SE-20020/home/10172944","MRIS","DC10027769",38.869295,-76.979708,0.884817214438575
"1787","PAST SALE",2017-09-29,"Townhouse","2425 18th Pl SE","Washington","DC",20020,206000,3,2,"Randle Heights",1152,2760,1948,19,179,NA,"http://www.redfin.com/DC/Washington/2425-18th-Pl-SE-20020/home/10160129","MRIS","DC9692780",38.856434,-76.9782292,0.959284378642051
"1788","PAST SALE",2017-09-29,"Townhouse","2012 Ridge Pl SE","Washington","DC",20020,325000,3,1.5,"Randle Heights",1100,2606,1941,19,295,NA,"http://www.redfin.com/DC/Washington/2012-Ridge-Pl-SE-20020/home/10150676","MRIS","DC10040642",38.8690152,-76.9757087,0.998170008854623
"1789","PAST SALE",2017-09-15,"Townhouse","1401 Ridge Pl SE","Washington","DC",20020,501000,3,2.5,"Anacostia",1498,2336,1930,33,334,NA,"http://www.redfin.com/DC/Washington/1401-Ridge-Pl-SE-20020/home/10149106","MRIS","DC10021833",38.8686751,-76.984937,0.747931355909124
"1790","PAST SALE",2017-09-18,"Townhouse","1441 Duncan St NE","Washington","DC",20002,692500,3,3,"Old City #1",1440,1120,1925,30,481,NA,"http://www.redfin.com/DC/Washington/1441-Duncan-St-NE-20002/home/9916183","MRIS","DC9984770",38.8952284,-76.9842052,0.662325579066709
"1791","PAST SALE",2017-10-11,"Townhouse","422 21st St NE","Washington","DC",20002,575000,3,1.5,"Old City #1",1260,2518,1941,7,456,NA,"http://www.redfin.com/DC/Washington/422-21st-St-NE-20002/home/10114799","MRIS","DC9977104",38.8955021,-76.9749876,0.479344601043265
"1792","PAST SALE",2017-10-10,"Townhouse","5151 Sheriff Rd NE","Washington","DC",20019,150000,3,1,"Deanwood",930,2339,1944,8,161,NA,"http://www.redfin.com/DC/Washington/5151-Sheriff-Rd-NE-20019/home/10126261","MRIS","DC10063442",38.9033299,-76.9259189,0.578804036097289
"1793","PAST SALE",2017-10-16,"Townhouse","1766 W St SE","Washington","DC",20020,335000,3,2,"Anacostia",816,3134,1939,2,411,NA,"http://www.redfin.com/DC/Washington/1766-W-St-SE-20020/home/10158253","MRIS","DC10042586",38.8622626,-76.9789331,1.00695297925705
"1794","PAST SALE",2017-10-16,"Townhouse","1504 Fort Davis Pl SE","Washington","DC",20020,265000,3,1.5,"Fort Dupont Park",1088,2267,1943,2,244,NA,"http://www.redfin.com/DC/Washington/1504-Fort-Davis-Pl-SE-20020/home/10137793","MRIS","DC10050053",38.868361,-76.945416,1.31517074113385
"1795","PAST SALE",2017-09-22,"Townhouse","1711 Fort Davis St SE","Washington","DC",20020,305500,3,2,"Fort Dupont Park",1024,1962,1939,26,298,NA,"http://www.redfin.com/DC/Washington/1711-Fort-Davis-St-SE-20020/home/10144534","MRIS","DC9986953",38.866289,-76.949318,1.09984176350535
"1796","PAST SALE",2017-07-20,"Townhouse","668 Brandywine St SE","Washington","DC",20032,303850,3,1,"Congress Heights",1024,2420,1951,90,297,NA,"http://www.redfin.com/DC/Washington/668-Brandywine-St-SE-20032/home/10168859","MRIS","DC9894607",38.8302774,-76.9965273,0.820915683933549
"1797","PAST SALE",2017-08-11,"Townhouse","328 16th St NE","Washington","DC",20002,535000,3,3,"Old City #1",1260,2340,1939,68,425,NA,"http://www.redfin.com/DC/Washington/328-16th-St-NE-20002/home/10115632","MRIS","DC9950400",38.8941608,-76.9824615,0.543631876344935
"1798","PAST SALE",2017-08-10,"Townhouse","1135 Morse St NE","Washington","DC",20002,550000,3,1.5,"Trinidad",1330,2795,1919,69,414,NA,"http://www.redfin.com/DC/Washington/1135-Morse-St-NE-20002/home/10097252","MRIS","DC9997338",38.9041756,-76.9912603,0.683216763277183
"1799","PAST SALE",2017-08-31,"Townhouse","1325 13th St NW #37","Washington","DC",20005,730000,3,2.5,"Logan Circle",1248,NA,1875,48,585,582,"http://www.redfin.com/DC/Washington/1325-13th-St-NW-20005/unit-37/home/9874294","MRIS","DC10016772",38.9083181,-77.029269,0.436565192783727
"1800","PAST SALE",2017-08-18,"Townhouse","1722 Douglas St NE","Washington","DC",20018,632000,3,3,"Woodridge",1376,3938,1925,61,459,NA,"http://www.redfin.com/DC/Washington/1722-Douglas-St-NE-20018/home/10098955","MRIS","DC9977132",38.923741,-76.979786,0.731972478896334
"1801","PAST SALE",NA,"Townhouse","2924 12th St NE","Washington","DC",20017,440000,3,1.5,"",1406,1650,1923,NA,313,NA,"http://www.redfin.com/DC/Washington/2924-12th-St-NE-20017/home/10087288","","",38.9271346,-76.9908238,0.370071091236438
"1802","PAST SALE",2017-09-06,"Townhouse","1156 4th St NE","Washington","DC",20002,580000,3,1.5,"Old City #1",1368,987,1923,42,424,NA,"http://www.redfin.com/DC/Washington/1156-4th-St-NE-20002/home/9892091","MRIS","DC10031132",38.9052762,-77.0008229,0.193956813131215
"1803","PAST SALE",2017-09-15,"Townhouse","1114 Galloway St NE","Washington","DC",20011,351000,3,1.5,"Riggs Park",1264,3928,1956,33,278,NA,"http://www.redfin.com/DC/Washington/1114-Galloway-St-NE-20011/home/10088999","MRIS","DC9904057",38.9537944,-76.9907916,0.474470797304258
"1804","PAST SALE",2017-09-15,"Townhouse","4222 3rd St NW","Washington","DC",20011,535000,3,2,"Petworth",1120,1758,1923,33,478,NA,"http://www.redfin.com/DC/Washington/4222-3rd-St-NW-20011/home/10064609","MRIS","DC10011028",38.9428349,-77.0157191,0.613316870621865
"1805","PAST SALE",2017-09-15,"Townhouse","5015 4th St NW","Washington","DC",20011,759000,3,3.5,"Petworth",1152,1530,1932,33,659,NA,"http://www.redfin.com/DC/Washington/5015-4th-St-NW-20011/home/10063628","MRIS","DC10016967",38.9516014,-77.0173188,0.962719297530705
"1806","PAST SALE",2017-09-20,"Townhouse","1122 Abbey Pl NE","Washington","DC",20002,520000,3,1,"Old City #1",960,1038,1925,28,542,NA,"http://www.redfin.com/DC/Washington/1122-Abbey-Pl-NE-20002/home/9892306","MRIS","DC10032442",38.9044173,-77.0014962,0.222698463235689
"1807","PAST SALE",2017-09-18,"Townhouse","2207 Douglas St NE","Washington","DC",20018,460000,3,2,"Woodridge",1348,833,1939,30,341,NA,"http://www.redfin.com/DC/Washington/2207-Douglas-St-NE-20018/home/10104463","MRIS","DC9951770",38.923243,-76.973829,1.04680600969798
"1808","PAST SALE",2017-09-15,"Townhouse","613 Kensington Pl NE","Washington","DC",20011,355500,3,1.5,"Riggs Park",1244,2725,1952,33,286,NA,"http://www.redfin.com/DC/Washington/613-Kensington-Pl-NE-20011/home/10081320","MRIS","DC9980451",38.9578401,-76.9971544,0.387447735747685
"1809","PAST SALE",NA,"Townhouse","4314 Martin Luther King Junior Ave SW","Washington","DC",20032,201000,3,1.5,"",1016,2500,1942,NA,198,NA,"http://www.redfin.com/DC/Washington/4314-Martin-Luther-King-Junior-Ave-SW-20032/home/10170531","","",38.827293,-77.012219,1.68092122874069
"1810","PAST SALE",NA,"Townhouse","95 55th St SE","Washington","DC",20019,387000,3,1.5,"",1292,2863,1947,NA,300,NA,"http://www.redfin.com/DC/Washington/95-55th-St-SE-20019/home/10132954","","",38.8873359,-76.9224875,0.830507131415937
"1811","PAST SALE",2017-08-31,"Townhouse","529 Sheridan St NW","Washington","DC",20011,402000,3,1,"Brightwood",1054,1760,1925,48,381,NA,"http://www.redfin.com/DC/Washington/529-Sheridan-St-NW-20011/home/10055040","MRIS","DC9979114",38.9663003,-77.0212044,0.657751126996214
"1812","PAST SALE",NA,"Townhouse","925 Delafield Pl NW","Washington","DC",20011,323000,3,1,"",1008,1620,1924,NA,320,NA,"http://www.redfin.com/DC/Washington/925-Delafield-Pl-NW-20011/home/10040951","","",38.949217,-77.026364,0.829480024241374
"1813","PAST SALE",2017-08-31,"Townhouse","1045 Michigan Ave NE #1045","Washington","DC",20017,426500,3,2.5,"Brookland",1151,NA,1981,48,371,360,"http://www.redfin.com/DC/Washington/1045-Michigan-Ave-NE-20017/unit-1045/home/10087770","MRIS","DC10011129",38.9368888,-76.9919175,0.253769056553391
"1814","PAST SALE",2017-08-31,"Townhouse","5028 N Capitol St NW","Washington","DC",20011,515000,3,1.5,"Petworth",1152,1620,1939,48,447,NA,"http://www.redfin.com/DC/Washington/5028-N-Capitol-St-NW-20011/home/10070158","MRIS","DC10003156",38.9521426,-77.0093012,0.529961656593435
"1815","PAST SALE",2017-08-28,"Townhouse","5725 2nd St NE","Washington","DC",20011,450000,3,2,"Riggs Park",864,2165,1952,51,521,NA,"http://www.redfin.com/DC/Washington/5725-2nd-St-NE-20011/home/10078391","MRIS","DC9959556",38.9600396,-77.0043026,0.580799562174251
"1816","PAST SALE",2017-08-31,"Townhouse","1275 Oates St NE","Washington","DC",20002,399900,3,1,"Trinidad",1294,2513,1924,48,309,NA,"http://www.redfin.com/DC/Washington/1275-Oates-St-NE-20002/home/10096311","MRIS","DC9847425",38.9044145,-76.9863066,0.936165625959043
"1817","PAST SALE",2017-08-31,"Townhouse","233 Elm St NW","Washington","DC",20001,650000,3,2,"Ledroit Park",1484,1275,1906,48,438,NA,"http://www.redfin.com/DC/Washington/233-Elm-St-NW-20001/home/10045577","MRIS","DC10010057",38.917729,-77.015432,0.516159267719538
"1818","PAST SALE",2017-08-29,"Townhouse","1809 H St NE","Washington","DC",20002,499000,3,1.5,"Trinidad",1152,1600,1941,50,433,NA,"http://www.redfin.com/DC/Washington/1809-H-St-NE-20002/home/10112083","MRIS","DC10018308",38.899976,-76.977153,0.794326229490766
"1819","PAST SALE",2017-08-29,"Townhouse","1653 Kramer St NE","Washington","DC",20002,505000,3,2,"Old City #1",994,867,1909,50,508,NA,"http://www.redfin.com/DC/Washington/1653-Kramer-St-NE-20002/home/10114050","MRIS","DC9974542",38.897597,-76.980351,0.679373738393199
"1820","PAST SALE",2017-08-18,"Townhouse","3414 O St NW","Washington","DC",20007,1175000,3,2,"Georgetown",1478,1570,1790,61,795,NA,"http://www.redfin.com/DC/Washington/3414-O-St-NW-20007/home/9926372","MRIS","DC9978219",38.907556,-77.06842,0.764640449866078
"1821","PAST SALE",2017-08-02,"Townhouse","61 Tuckerman St NW","Washington","DC",20011,400000,3,1.5,"Takoma Park",1088,1760,1947,77,368,NA,"http://www.redfin.com/DC/Washington/61-Tuckerman-St-NW-20011/home/10068115","MRIS","DC9984780",38.967842,-77.01071,0.648957760011334
